"class","order","family","genus","sci_name","alt_names","tax_level","life_stage","body_shape","body_shape_ordinal","shape_eel_like","shape_elongated","shape_fusiform","shape_globiform","shape_compressiform","shape_depressiform","l_min_TL","l_max_TL","l_min","l_min_type","l_max","l_max_type","l_note","l_ref","l_url","l_ref2","l_url2","l_ref3","l_url3","l_ref4","l_url4","phys_defense","defense_spines_num","defense_spines","exoskeleton","exoskeleton_note","transparent","col_disrupt","col_disrupt_type","silver","countershade","countershade_silver_note","countershade_ref","countershade_url","silver_ref","silver_url","photophore_num","photophore","photophore_note","photophore_ref","photophore_url","photophore_ref2","photophore_url2","addl_ref","addl_url","addl_ref2","addl_url2","addl_ref3","addl_url3","addl_ref4","addl_url4","TL_BH","SL_BH","TL_TH","SL_TH","SL_TL","eye_TL","sd_TL_BH","sd_SL_BH","sd_TL_TH","sd_SL_TH","sd_SL_TL","sd_eye_TL","n_TL_BH","n_SL_BH","n_TL_TH","n_SL_TH","n_SL_TL","n_eye_TL"
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus effulgens",NA,"species","adult","fusiform",3,0,0,1,0,0,0,NA,17.5230886839213,NA,NA,15,"SL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diaphus-effulgens.html",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"2",1,NA,"Land, M. F. Eyes to See: The Astonishing Variety of Vision in Nature. Oxford University Press 1–208 (2018).","https://books.google.ca/books?id=FQN6DwAAQBAJ&pg=PA67&lpg=PA67&dq=Diaphus+effulgens+photophores&source=bl&ots=9x8kZ4jX9t&sig=ACfU3U1ehaCYEnJ0T7yZkPlw_49kPJpG7w&hl=en&sa=X&ved=2ahUKEwj578rg2ffpAhWSJzQIHWB9BwQQ6AEwAXoECAsQAQ#v=onepage&q=Diaphus%20effulgens%20photophores&f=false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97457441461364,4.26620033038309,2.23927558360663,1.84378168287321,0.856013472885268,0.0859488487994508,0.282803571184619,0.44957747947337,0.0862357490314988,0.0466912408156236,0.0434836582142209,0.00228526541327026,4,4,2,2,4,4
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus effulgens",NA,"species","juvenile","fusiform",3,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"2",1,NA,"Land, M. F. Eyes to See: The Astonishing Variety of Vision in Nature. Oxford University Press 1–208 (2018).","https://books.google.ca/books?id=FQN6DwAAQBAJ&pg=PA67&lpg=PA67&dq=Diaphus+effulgens+photophores&source=bl&ots=9x8kZ4jX9t&sig=ACfU3U1ehaCYEnJ0T7yZkPlw_49kPJpG7w&hl=en&sa=X&ved=2ahUKEwj578rg2ffpAhWSJzQIHWB9BwQQ6AEwAXoECAsQAQ#v=onepage&q=Diaphus%20effulgens%20photophores&f=false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus effulgens",NA,"species","larva","fusiform",3,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"2",1,NA,"Land, M. F. Eyes to See: The Astonishing Variety of Vision in Nature. Oxford University Press 1–208 (2018).","https://books.google.ca/books?id=FQN6DwAAQBAJ&pg=PA67&lpg=PA67&dq=Diaphus+effulgens+photophores&source=bl&ots=9x8kZ4jX9t&sig=ACfU3U1ehaCYEnJ0T7yZkPlw_49kPJpG7w&hl=en&sa=X&ved=2ahUKEwj578rg2ffpAhWSJzQIHWB9BwQQ6AEwAXoECAsQAQ#v=onepage&q=Diaphus%20effulgens%20photophores&f=false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus lucidus",NA,"species","adult","fusiform",3,0,0,1,0,0,0,9,14.8054573546932,9,"TL",11.8,"SL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diaphus-lucidus.html",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,"Nafpaktitis, B. G. FAO Species Identification Sheets - Myctophidae. FAO Species Identification Sheets 1–8 (1982).","https://www.fao.org/3/ad468e/AD468eIO.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55089427775088,4.4183768854527,2.17572329638813,1.7331673359102,0.797003410114818,0.0519066044562339,0.360985301645419,0.228732773395621,0.148330280301081,0.179506338083092,0.0315605977272157,0.00770155306798866,6,6,3,3,6,6
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus lucidus",NA,"species","juvenile","fusiform",3,0,0,1,0,0,0,NA,9,NA,NA,9,"TL",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,"Nafpaktitis, B. G. FAO Species Identification Sheets - Myctophidae. FAO Species Identification Sheets 1–8 (1982).","https://www.fao.org/3/ad468e/AD468eIO.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus lucidus",NA,"species","larva","elongated",2,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,"Nafpaktitis, B. G. FAO Species Identification Sheets - Myctophidae. FAO Species Identification Sheets 1–8 (1982).","https://www.fao.org/3/ad468e/AD468eIO.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus luetkeni",NA,"species","adult","fusiform",3,0,0,1,0,0,0,4.81376107195593,10.3319749837103,4.1,"SL",8.8,"SL","This is different from fishbase","Fernandez, T. J. et al. Myctophid discards from deep sea shrimp trawlers operating off south-west coast of Kerala. Indian Journal of Geo-Marine Science 44, 1053–1058 (2015).",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,1,"bioluminescence",1,1,NA,NA,NA,"Johnsen, S. Hide and Seek in the Open Sea: Pelagic Camouflage and Visual Countermeasures. Annu. Rev. Mar. Sci. 6, 369–392 (2014).","10.1146/annurev-marine-010213-135018","present",1,NA,"Paxton, J. R. & Hulley, P. A. Order Myctophiformes: Neoscopelidae. FAO 1955–1956 (2023).","https://www.fao.org/3/x2401e/x2401e43.pdf",NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diaphus-luetkeni.html","Catul, V., Gauns, M. & Karuppasamy, P. K. A review on mesopelagic fishes belonging to family Myctophidae. Rev Fish Biol Fisheries 21, 339–354 (2011).","10.1007/s11160-010-9176-4","de Busserolles, F. & Marshall, N. J. Seeing in the deep-sea: visual adaptations in lanternfishes. Philosophical Transactions of the Royal Society B: Biological Sciences 372, 1–9 (2017).","10.1098/rstb.2016.0070",NA,NA,5.05257815836263,4.29976989572154,2.89242699748325,2.41742607155896,0.851724865175762,0.0808503759301906,0.373433868931833,0.243113748476404,NA,NA,0.0146422901295592,0.0201202531792293,3,3,1,1,3,3
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus luetkeni",NA,"species","juvenile","fusiform",3,0,0,1,0,0,0,NA,4.90068466634955,NA,NA,4.1,"SL","Lm from fishbase. Not in the official Lm measurement rather in a range beside it","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diaphus-luetkeni.html",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,1,"bioluminescence",1,1,NA,NA,NA,"Johnsen, S. Hide and Seek in the Open Sea: Pelagic Camouflage and Visual Countermeasures. Annu. Rev. Mar. Sci. 6, 369–392 (2014).","10.1146/annurev-marine-010213-135018","present",1,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diaphus-luetkeni.html","Catul, V., Gauns, M. & Karuppasamy, P. K. A review on mesopelagic fishes belonging to family Myctophidae. Rev Fish Biol Fisheries 21, 339–354 (2011).","10.1007/s11160-010-9176-4","de Busserolles, F. & Marshall, N. J. Seeing in the deep-sea: visual adaptations in lanternfishes. Philosophical Transactions of the Royal Society B: Biological Sciences 372, 1–9 (2017).","10.1098/rstb.2016.0070",NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus luetkeni",NA,"species","larva","elongated",2,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,1,"bioluminescence",0,0,NA,NA,NA,NA,NA,"present",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus ostenfeldi",NA,"species","adult","fusiform",3,0,0,1,0,0,0,NA,15.1991531126716,NA,NA,12,"SL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diaphus-ostenfeldi.html",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,"Nafpaktitis, B. G. FAO Species Identification Sheets - Myctophidae. FAO Species Identification Sheets 1–8 (1982).","https://www.fao.org/3/ad468e/AD468eIO.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7674860998262,3.76437881367236,2.24882746039013,1.77582490721947,0.789517673191642,0.0623316940455414,0.271441006847403,0.22710366241085,0.250280567467323,0.203636905678155,0.00268405402930468,0.00504362015622377,2,2,2,2,2,2
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus ostenfeldi",NA,"species","juvenile","fusiform",3,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,"Nafpaktitis, B. G. FAO Species Identification Sheets - Myctophidae. FAO Species Identification Sheets 1–8 (1982).","https://www.fao.org/3/ad468e/AD468eIO.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus ostenfeldi",NA,"species","larva","fusiform",3,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,"Nafpaktitis, B. G. FAO Species Identification Sheets - Myctophidae. FAO Species Identification Sheets 1–8 (1982).","https://www.fao.org/3/ad468e/AD468eIO.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus perspicillatus",NA,"species","adult","fusiform",3,0,0,1,0,0,0,5,8.75602566659638,5,"TL",7.1,"SL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diaphus-perspicillatus.html",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,"Nafpaktitis, B. G. FAO Species Identification Sheets - Myctophidae. FAO Species Identification Sheets 1–8 (1982).","https://www.fao.org/3/ad468e/AD468eIO.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.10726879170806,4.13572651330448,2.52065248330421,2.08664972508924,0.810870167624793,0.0735945023970887,0.224507675437178,0.0265869058252168,0.0187273195845719,0.0678368153890097,0.0376982624871537,0.00892703687669522,3,3,2,2,3,3
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus perspicillatus",NA,"species","juvenile","fusiform",3,0,0,1,0,0,0,NA,5,NA,NA,5,"TL",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,"Nafpaktitis, B. G. FAO Species Identification Sheets - Myctophidae. FAO Species Identification Sheets 1–8 (1982).","https://www.fao.org/3/ad468e/AD468eIO.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus perspicillatus",NA,"species","larva","fusiform",3,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,"Nafpaktitis, B. G. FAO Species Identification Sheets - Myctophidae. FAO Species Identification Sheets 1–8 (1982).","https://www.fao.org/3/ad468e/AD468eIO.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus theta",NA,"species","adult","fusiform",3,0,0,1,0,0,0,5.5,11.4,5.5,"TL",11.4,"TL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diaphus-theta.html","Moku, M. & Kawaguchi, K. Chemical composition of three dominant myctophid fish, Diaphus theta, Stenobrachius leucopsarus, and S. nannochir, in the subarctic and transition waters of the western North Pacific. J. Mar. Biol. Ass. 88, 843–846 (2008).","10.1017/S002531540800132X",NA,NA,NA,NA,0,0,0,0,NA,0,1,"bioluminescence",1,1,NA,NA,NA,"Johnsen, S. Hide and Seek in the Open Sea: Pelagic Camouflage and Visual Countermeasures. Annu. Rev. Mar. Sci. 6, 369–392 (2014).","10.1146/annurev-marine-010213-135018","present",1,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diaphus-theta.html",NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diaphus-theta.html","Catul, V., Gauns, M. & Karuppasamy, P. K. A review on mesopelagic fishes belonging to family Myctophidae. Rev Fish Biol Fisheries 21, 339–354 (2011).","10.1007/s11160-010-9176-4","de Busserolles, F. & Marshall, N. J. Seeing in the deep-sea: visual adaptations in lanternfishes. Philosophical Transactions of the Royal Society B: Biological Sciences 372, 1–9 (2017).","10.1098/rstb.2016.0070",NA,NA,5.15876325040132,4.01523463834305,2.98073363498248,2.32960035657512,0.778387809129909,0.0696944354281764,0.0258726522872375,0.0930295381794088,0.860060536922317,0.734849398665396,0.0219371368323305,0.00550938640666477,2,2,2,2,2,2
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus theta",NA,"species","juvenile","fusiform",3,0,0,1,0,0,0,1.37,5.5,1.37,"TL",5.5,"TL",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,1,"bioluminescence",1,1,NA,NA,NA,"Johnsen, S. Hide and Seek in the Open Sea: Pelagic Camouflage and Visual Countermeasures. Annu. Rev. Mar. Sci. 6, 369–392 (2014).","10.1146/annurev-marine-010213-135018","present",1,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diaphus-theta.html","Catul, V., Gauns, M. & Karuppasamy, P. K. A review on mesopelagic fishes belonging to family Myctophidae. Rev Fish Biol Fisheries 21, 339–354 (2011).","10.1007/s11160-010-9176-4","de Busserolles, F. & Marshall, N. J. Seeing in the deep-sea: visual adaptations in lanternfishes. Philosophical Transactions of the Royal Society B: Biological Sciences 372, 1–9 (2017).","10.1098/rstb.2016.0070",NA,NA,4.27811000629675,3.57893106368866,3.54930285407372,2.96991938666015,0.836617795091483,0.0712497449843148,0.108904885140031,0.0744638723606407,0.261837427451367,0.232869654183758,0.00389141291257128,0.00859919223932681,2,2,2,2,2,2
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus theta",NA,"species","larva","elongated",2,0,1,0,0,0,0,0.29,1.37,0.29,"TL",1.37,"TL",NA,"Moku, M., Tsuda, A. & Kawaguchi, K. Spawning season and migration of the myctophid fish Diaphus theta in the western North Pacific. Ichthyol Res 50, 0052–0058 (2003).","10.1007/s102280300007",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,1,"bioluminescence",0,0,NA,NA,NA,"Johnsen, S. Hide and Seek in the Open Sea: Pelagic Camouflage and Visual Countermeasures. Annu. Rev. Mar. Sci. 6, 369–392 (2014).","10.1146/annurev-marine-010213-135018","present",1,"develop in larvae",NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diaphus-theta.html","Catul, V., Gauns, M. & Karuppasamy, P. K. A review on mesopelagic fishes belonging to family Myctophidae. Rev Fish Biol Fisheries 21, 339–354 (2011).","10.1007/s11160-010-9176-4","de Busserolles, F. & Marshall, N. J. Seeing in the deep-sea: visual adaptations in lanternfishes. Philosophical Transactions of the Royal Society B: Biological Sciences 372, 1–9 (2017).","10.1098/rstb.2016.0070",NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Sparidae","Diplodus","Diplodus sargus",NA,"species","adult","fusiform",3,0,0,1,0,0,0,21,45,21,"TL",45,"TL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diplodus-sargus.html","Mouine, N., Francour, P., Ktari, M. H. & Chakroun-Marzouk, N. Reproductive biology of four Diplodus species Diplodus vulgaris, D. annularis, D. sargus sargus and D. puntazzo (Sparidae) in the Gulf of Tunis (central Mediterranean). J. Mar. Biol. Ass. 92, 623–631 (2012).","10.1017/S0025315411000798",NA,NA,NA,NA,1,14,1,0,NA,0,1,"stripes; fake eyespot",1,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diplodus-sargus.html",NA,NA,NA,NA,NA,NA,2.63511927228258,2.04403283603164,2.04195637000644,1.54248769238212,0.775717974240165,0.0749142729997986,0.133892986352027,0.111705995369363,0.520483709952878,0.388283728915729,0.0163395444514629,0.00988965225692911,6,6,2,2,6,6
"Actinopterygii","Perciformes","Sparidae","Diplodus","Diplodus sargus",NA,"species","juvenile","fusiform",3,0,0,1,0,0,0,1,21,1,"TL",21,"TL",NA,"Cuadros, A. et al. Seascape attributes, at different spatial scales, determine settlement and post-settlement of juvenile fish. Estuarine, Coastal and Shelf Science 185, 120–129 (2017).","10.1016/j.ecss.2016.12.014",NA,NA,NA,NA,NA,NA,1,14,1,0,NA,0,1,"stripes; fake eyespot",1,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diplodus-sargus.html",NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Sparidae","Diplodus","Diplodus sargus",NA,"species","larva","elongated",2,0,1,0,0,0,0,0.55,1,0.55,"TL",1,"TL","The minimum length they used in this study of juveniles was 1cm. I am assuming the choose 1cm because it was the smallest juvenile size. This is further supported by the above paper which has settlement for juveniles of this species at 10mm. Minimum juvenile is acutally length after 10 days","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diplodus-sargus.html","Cuadros, A. et al. Settlement and post-settlement survival rates of the white seabream (Diplodus sargus) in the western Mediterranean Sea. PLOS ONE 13, 1–20 (2018).","10.1371/journal.pone.0190278","Rodrigues, A. et al. First indication of deleterious impacts in white-seabream larvae (Diplodus sargus) survival and behaviour following acute venlafaxine exposure. Ecotoxicology 28, 612–618 (2019).","10.1007/s10646-019-02057-7",NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Gempylidae","Diplospinus","Diplospinus multistriatus",NA,"species","adult","elongated",2,0,1,0,0,0,0,17.4008239946816,35.8891994890309,16,"SL",33,"SL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diplospinus-multistriatus.html","IUCN Red List. IUCN Red List of Threatened Species https://www.iucnredlist.org/en (2023).","https://www.iucnredlist.org/species/20665551/20682738",NA,NA,NA,NA,1,35,1,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diplospinus-multistriatus.html",NA,NA,NA,NA,NA,NA,15.823188860179,14.5209475521639,9.4712327796677,8.60873459602154,0.919496686185104,0.0354008522630266,3.13959833384335,2.66305725410284,0.277925791190876,0.209913299427014,0.0184565003690505,0.00569621058404464,3,3,2,2,3,3
"Actinopterygii","Perciformes","Gempylidae","Diplospinus","Diplospinus multistriatus",NA,"species","juvenile","elongated",2,0,1,0,0,0,0,2.13170602035605,19.6018944400557,1.74,"SL",16,"SL",NA,"Strasburg, D. W. Postlarval Scombroid Fishes of the genera Acanthocybium, Nealotus, and Diplospinus from the Central Pacific Ocean. Pacific Science 18, 174–185 (1964).","https://scholarspace.manoa.hawaii.edu/server/api/core/bitstreams/796d3fad-7922-4486-ba60-62663a56e68e/content",NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diplospinus-multistriatus.html",NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Gempylidae","Diplospinus","Diplospinus multistriatus",NA,"species","larva","fusiform",3,0,0,1,0,0,0,NA,NA,NA,NA,1.74,"SL",NA,"Strasburg, D. W. Postlarval Scombroid Fishes of the genera Acanthocybium, Nealotus, and Diplospinus from the Central Pacific Ocean. Pacific Science 18, 174–185 (1964).","https://scholarspace.manoa.hawaii.edu/server/api/core/bitstreams/796d3fad-7922-4486-ba60-62663a56e68e/content",NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Beryciformes","Diretmidae","Diretmus","Diretmus argenteus",NA,"species","adult","compressiform",4,0,0,0,0,1,0,NA,27.6,NA,NA,27.6,"TL","Lcomm is SL.",NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,NA,0,0,NA,1,1,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61586696177017,1.37133158582272,1.2787029610178,1.07921951364138,0.848252449000288,0.177904491377918,0.173070168587687,0.155085908982905,0.0901629903824063,0.078908890421948,0.0141122572220936,0.0299281674556426,6,6,3,3,6,6
"Actinopterygii","Beryciformes","Diretmidae","Diretmus","Diretmus argenteus",NA,"species","juvenile","compressiform",4,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,NA,0,0,NA,1,1,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Beryciformes","Diretmidae","Diretmus","Diretmus argenteus",NA,"species","larva","compressiform",4,0,0,0,0,1,0,NA,NA,0.8,"SL",1.7,"SL",NA,"Baldwin, C. C. & Johnson, G. D. A larva of the Atlantic flashlight fish, Kryptophanaron alfredi (Beryciformes: Anomalopidae), with a comparison of Beryciform and Stephanoberyciform larvae. Bulletin of Marine Science 56, 1–24 (1995).","https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1995/00000056/00000001/art00001?crawler=true",NA,NA,NA,NA,NA,NA,1,2,1,0,NA,1,0,NA,1,1,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
