"class","order","family","genus","sci_name","tax_level","life_stage","depth_min","depth_max","temp_min","temp_max","temp_mean","vert_habitat","vert_benthic","vert_demersal","vert_epipelagic","vert_mesopelagic","vert_bathypelagic","horz_habitat","horz_intertidal","horz_reef","horz_coastal","horz_continental_shelf","horz_continental_slope","horz_oceanic","diel_migrant","refuge","season_migrant","body_shape","l_min_TL","l_max_TL","phys_defense","defense_spines","exoskeleton","transparent","col_disrupt","silver","countershade","photophore","gregarious","gregarious_solitary","gregarious_shoaling","gregarious_schooling","trophic_level","IUCN_status","commercial","recreational","lipid","protein","energy","lipid_pacific","protein_pacific","energy_pacific","TL_BH","SL_BH","TL_TH","SL_TH","SL_TL","eye_TL"
"Elasmobranchii","Carcharhiniformes","Triakidae","Galeorhinus","Galeorhinus galeus","species","adult",0,1100,6.7,23.2,12.3,"demersal",0,1,0,0,0,"continental shelf",0,0,0,1,1,1,NA,NA,1,"elongated",110,193,NA,NA,NA,NA,NA,NA,NA,NA,"schooling",0,0,1,4.34,"CR",1,1,NA,NA,NA,NA,NA,NA,8.52164202599633,6.80293553624257,4.23599132751151,3.39599868833675,0.799626609563518,0.0188847530478269
"Elasmobranchii","Carcharhiniformes","Triakidae","Galeorhinus","Galeorhinus galeus","species","juvenile",0,1100,6.7,23.2,12.3,"demersal",0,1,0,0,0,"continental shelf",0,0,0,1,1,1,NA,NA,1,"elongated",NA,110,NA,NA,NA,NA,NA,NA,NA,NA,"schooling",0,0,1,NA,"CR",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Cranchiidae","Galiteuthis","Galiteuthis armata","species","adult",300,2000,3.2,11.7,7.2,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",43.3610952391975,75.5721945597443,0,0,0,1,1,0,0,1,"solitary",1,1,0,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,6.80268889366612,5.48897381086155,8.01811031786157,6.52525019341453,0.807175183351013,0.0601883954990335
"Cephalopoda","Oegopsida","Cranchiidae","Galiteuthis","Galiteuthis armata","species","juvenile",300,2000,3.2,11.7,7.2,"epipelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",2.07956249075709,55.9882209049986,0,0,0,1,1,0,0,1,"solitary",1,1,0,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Cranchiidae","Galiteuthis","Galiteuthis armata","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",NA,NA,0,0,0,1,0,0,0,1,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Cranchiidae","Galiteuthis","Galiteuthis phyllura","species","adult",0,3000,NA,NA,NA,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,0,0,1,0,0,0,"fusiform",NA,365.4754479286,0,0,0,1,1,0,0,1,"solitary",1,1,0,NA,"LC",0,0,3.3,9.3,3.51,3.3,9.3,3.51,6.28905342475231,4.64142060327773,7.22764810170523,5.3488245913812,0.73876371594939,0.0642329269337908
"Cephalopoda","Oegopsida","Cranchiidae","Galiteuthis","Galiteuthis phyllura","species","juvenile",0,3000,NA,NA,NA,"epipelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,0,0,0,"fusiform",15.9966345442853,NA,0,0,0,1,1,0,0,1,"solitary",1,1,0,NA,"LC",0,0,3.3,9.3,3.51,3.3,9.3,3.51,5.16427313589032,3.22778109506444,5.21155130967961,3.26654800061821,0.625131490771753,0.0376481460982426
"Cephalopoda","Oegopsida","Cranchiidae","Galiteuthis","Galiteuthis phyllura","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,0,0,0,"fusiform",NA,NA,0,0,0,1,0,0,0,1,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Gasterosteiformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","species","adult",0,100,2,13.5,8,"demersal",0,1,1,0,0,"coastal",0,0,1,0,0,0,1,1,1,"elongated",5.5,11,1,1,0,0,1,1,1,0,"schooling",0,0,1,3.3,"LC",1,0,NA,NA,5.39359333333333,NA,NA,5.39359333333333,4.7540635011832,3.99720546372475,3.70827923427729,3.11693100661419,0.840530668318303,0.0704294046522342
"Actinopterygii","Gasterosteiformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","species","juvenile",0,100,2,13.5,8,"epipelagic",0,0,1,0,0,"freshwater",0,0,1,0,0,0,NA,1,1,"elongated",NA,5.5,1,1,0,0,1,1,1,0,"schooling",0,0,1,NA,"LC",0,0,NA,NA,5.39359333333333,NA,NA,5.39359333333333,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Gasterosteiformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"freshwater",0,0,0,0,0,0,NA,1,NA,"elongated",0.3,NA,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Gempylidae","Gempylus","Gempylus serpens","species","adult",0,600,18.1,29,27,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"elongated",51.3783955007343,110.491173119859,1,1,0,0,0,1,1,0,"solitary",1,0,0,4.35,"LC",1,0,NA,NA,NA,NA,NA,NA,16.0970077138305,14.5661898805245,9.09391716707372,8.20086769961554,0.905049672081243,0.0279241668153583
"Actinopterygii","Perciformes","Gempylidae","Gempylus","Gempylus serpens","species","juvenile",0,600,18.1,29,27,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"elongated",NA,56.9680057164118,1,1,0,NA,NA,NA,NA,0,"shoaling",0,1,0,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Gempylidae","Gempylus","Gempylus serpens","species","larva",NA,NA,NA,NA,NA,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",0.78,NA,1,1,0,1,NA,NA,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Decapoda","Benthesicymidae","Gennadas","Gennadas elegans","species","adult",0,5330,2.4,13.6,3.9,"demersal",0,1,0,1,1,"continental shelf",0,0,0,1,1,0,1,0,0,"elongated",NA,4.5,1,1,1,0,0,0,0,0,"schooling",0,1,1,NA,"NE",0,0,5.6,NA,NA,NA,NA,NA,7.52257060327305,5.95619772362193,7.52257060327305,5.95619772362193,0.79198758295141,0.0328718905848096
"Malacostraca","Decapoda","Benthesicymidae","Gennadas","Gennadas elegans","species","juvenile",0,5330,2.4,13.6,3.9,"demersal",0,1,1,1,0,"continental shelf",0,0,0,1,1,0,1,0,0,"elongated",NA,NA,1,1,1,0,0,0,0,0,"schooling",0,1,1,NA,"NE",0,0,5.6,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Decapoda","Benthesicymidae","Gennadas","Gennadas elegans","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,0,1,1,0,1,0,0,"elongated",NA,NA,1,0,1,1,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Decapoda","Benthesicymidae","Gennadas","Gennadas spp.","genus",NA,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,3.7003155993,NA,NA,3.7003155993,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Sciaenidae","Genyonemus","Genyonemus lineatus","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.08881162437551,3.55161307494394,2.6519282242263,2.30391713092136,0.868445672868026,0.036984367159502
"Actinopterygii","Perciformes","Sciaenidae","Genyonemus","Genyonemus lineatus","species","juvenile",NA,183,7.7,18.1,10.7,"demersal",0,1,1,0,0,"coastal",0,0,1,0,0,0,1,NA,NA,"fusiform",NA,NA,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,"LC",1,1,-9999,-9999,-9999,-9999,-9999,-9999,4.47637170948303,3.41451924093456,2.87041297522657,2.18951440350141,0.762787244343678,0.0504891715081952
"Actinopterygii","Perciformes","Sciaenidae","Genyonemus","Genyonemus lineatus","species","larva",NA,NA,NA,NA,NA,"demersal",0,1,1,0,0,"coastal",0,0,1,0,0,0,1,NA,NA,"fusiform",0.12,0.76,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Pleuronectiformes","Pleuronectidae","Glyptocephalus","Glyptocephalus zachirus","species","adult",0,900,1,7.5,3.7,"demersal",0,1,0,0,0,"continental shelf",0,0,0,1,0,0,0,1,1,"depressiform",20,60,0,0,0,0,1,0,0,0,"solitary",1,0,0,3.25,"LC",1,0,1.13394857142857,12.12125,3.09548249916667,0.87294,11.6283333333333,3.07668999909091,3.2163878553716,2.62687158132806,2.24942965760836,1.84214131941067,0.816510145473304,0.0509482465071595
"Actinopterygii","Pleuronectiformes","Pleuronectidae","Glyptocephalus","Glyptocephalus zachirus","species","juvenile",0,NA,NA,NA,NA,"epipelagic",0,1,1,0,0,"continental shelf",0,0,0,1,0,0,0,1,1,"depressiform",6.7,20,0,0,0,0,1,0,0,0,"solitary",1,0,0,NA,"LC",0,0,1.13394857142857,12.12125,3.09548249916667,0.87294,11.6283333333333,3.07668999909091,4.73272515056144,4.11476893689814,3.26456626770814,2.83747726222048,0.868867840110629,0.0555680398307214
"Actinopterygii","Pleuronectiformes","Pleuronectidae","Glyptocephalus","Glyptocephalus zachirus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,0,1,0,0,0,0,1,"compressiform",0.5,6.7,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Anguilliformes","Congridae","Gnathophis","Gnathophis cinctus","species","adult",9,366,9.4,20.1,14,"demersal",0,1,0,0,0,"coastal",0,0,1,1,0,0,NA,1,NA,"eel-like",NA,42,0,0,0,0,0,1,0,0,"solitary",1,1,0,4.2,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,16.7938550728655,16.4613390420826,NA,NA,0.979736629318252,0.0271264475051221
"Actinopterygii","Anguilliformes","Congridae","Gnathophis","Gnathophis cinctus","species","juvenile",9,366,9.4,20.1,14,"demersal",0,1,1,0,0,"coastal",0,0,1,1,0,0,NA,1,NA,"eel-like",9.5,NA,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Anguilliformes","Congridae","Gnathophis","Gnathophis cinctus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,1,0,0,NA,0,NA,"compressiform",NA,NA,0,0,0,0,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Gonatidae","Gonatopsis","Gonatopsis borealis","species","adult",300,700,NA,NA,NA,"mesopelagic",0,1,1,1,0,"oceanic",0,0,0,1,1,1,1,1,0,"fusiform",14.1600108059535,58.4100445745581,0,0,0,0,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,2.83333333333333,10.5333333333333,4.10435909908571,2.83333333333333,10.5333333333333,4.10435909908571,5.7325569691604,3.27151016800246,2.53074476266866,1.42831961011418,0.564971320264562,0.0384063357679049
"Cephalopoda","Oegopsida","Gonatidae","Gonatopsis","Gonatopsis borealis","species","juvenile",300,700,NA,NA,NA,"mesopelagic",0,1,1,1,0,"oceanic",0,0,0,1,1,1,1,1,0,"fusiform",1.84360591880922,14.7488473504738,0,0,0,0,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,2.83333333333333,10.5333333333333,4.10435909908571,2.83333333333333,10.5333333333333,4.10435909908571,4.05162777255073,2.19289056553959,3.20215201878667,1.71384284200466,0.542415268793396,0.0606906805421688
"Cephalopoda","Oegopsida","Gonatidae","Gonatopsis","Gonatopsis borealis","species","larva",NA,NA,NA,NA,NA,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,1,1,1,1,0,0,"globiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus berryi","species","adult",300,800,NA,NA,NA,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",13.5246063953651,40.5738191860952,0,0,0,0,0,0,0,0,"solitary",1,1,1,NA,"LC",0,0,6.2,8.9,5,6.2,8.9,5,6.27138869640444,3.71585432924394,3.40434043557868,2.00764869784114,0.591514441613741,0.0338445884363052
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus berryi","species","juvenile",300,800,NA,NA,NA,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",1.73906006900191,13.9124805520153,0,0,0,0,0,0,0,0,"schooling",0,1,1,NA,"LC",0,0,6.2,8.9,5,6.2,8.9,5,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus berryi","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"globiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus californiensis","species","adult",400,1200,NA,NA,NA,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",NA,56.0177367357029,0,0,0,0,1,0,0,0,"solitary",1,1,1,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,7.39668978346249,4.16766134951927,2.85565401622843,1.70329491608865,0.562321897234443,0.0520515414184276
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus californiensis","species","juvenile",400,1200,NA,NA,NA,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",NA,NA,0,0,0,0,1,0,0,0,"schooling",0,0,1,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus californiensis","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"globiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus onyx","species","adult",0,2100,3.7,8.5,5.5,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",NA,28.044109345056,0,0,0,0,1,0,0,0,"solitary",1,1,0,NA,"LC",0,0,16,10.5366666666667,6.29,16,10.5366666666667,6.29,5.92717667262218,3.04421003016591,3.3391974503158,1.69312093386558,0.51704262815379,0.0455761960841425
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus onyx","species","juvenile",0,2100,3.7,8.5,5.5,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",1.3875845095050101,NA,0,0,0,0,1,0,0,0,"schooling",0,0,1,NA,"LC",0,0,16,10.5366666666667,6.29,16,10.5366666666667,6.29,3.36026189508879,2.11896581990467,3.36026189508879,2.11896581990467,0.641402375065058,0.0915226174115059
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus onyx","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,1,0,1,"globiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus pyros","species","adult",400,700,NA,NA,NA,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",NA,32.8466430684212,0,0,0,0,1,0,0,1,"solitary",1,1,1,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,5.74015103193624,2.85651070336071,3.16804938591335,1.79324197466807,0.48711218271746,0.0699582506654144
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus pyros","species","juvenile",400,700,NA,NA,NA,"mesopelagic",0,0,0,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",NA,NA,0,0,0,0,1,0,0,1,"schooling",0,0,1,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus pyros","species","larva",NA,NA,NA,NA,NA,"mesopelagic",0,0,0,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"globiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus spp.","genus","juvenile",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,4.9020545181,NA,NA,4.9020545181,4.03209169561825,2.05170150749622,2.56763722629898,1.30790186062403,0.508644156190099,0.0929884597835985
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus steenstrupi","species","adult",NA,1000,NA,NA,NA,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,1,0,1,1,0,1,"fusiform",NA,24.8335621726836,0,0,0,1,1,0,0,0,"solitary",1,1,1,NA,"LC",0,0,10.9,13.7,5.34,NA,NA,NA,3.95210978472899,2.38689975173499,3.7483026545184,2.26338034043811,0.604021279577028,0.105027091930819
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus steenstrupi","species","juvenile",NA,1000,NA,NA,NA,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",NA,NA,0,0,0,1,1,0,0,0,"shoaling",0,1,1,NA,"LC",0,0,10.9,13.7,5.34,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Gonatidae","Gonatus","Gonatus steenstrupi","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"globiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Chiroteuthidae","Grimalditeuthis","Grimalditeuthis bonplandi","species","adult",200,1500,NA,NA,NA,"bathypelagic",0,0,0,1,1,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",NA,51.8480548580249,0,0,0,0,0,0,0,1,"shoaling",0,1,0,NA,"LC",0,0,NA,1.84,NA,NA,1.84,NA,8.92452209717774,4.3855146150059,5.29637219163894,2.42703583027495,0.482178165959307,0.0135824570971588
"Cephalopoda","Oegopsida","Chiroteuthidae","Grimalditeuthis","Grimalditeuthis bonplandi","species","juvenile",200,1500,NA,NA,NA,"mesopelagic",0,0,0,1,0,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",3.16932251483038,NA,0,0,0,0,0,0,0,1,"shoaling",0,1,0,NA,"LC",0,0,NA,1.84,NA,NA,1.84,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Chiroteuthidae","Grimalditeuthis","Grimalditeuthis bonplandi","species","larva",NA,NA,NA,NA,NA,"mesopelagic",0,0,0,1,0,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",NA,NA,0,0,0,1,0,0,0,1,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Labridae","Halichoeres","Halichoeres nicholsi","species","adult",3,53,20.6,30.3,25.9,"demersal",0,1,0,0,0,"reef-associated",0,1,0,0,0,0,0,1,0,"fusiform",NA,38,1,1,0,0,1,0,0,0,"solitary",1,0,0,4,"LC",0,0,NA,NA,NA,NA,NA,NA,3.41979947279233,2.72550665002178,2.60485856256698,2.07540515085577,0.796787526077235,0.0277324102424729
"Actinopterygii","Perciformes","Labridae","Halichoeres","Halichoeres nicholsi","species","juvenile",3,53,20.6,30.3,25.9,"demersal",0,1,0,0,0,"reef-associated",0,1,0,0,0,0,0,1,0,"fusiform",NA,NA,1,1,0,0,1,0,0,0,"shoaling",0,1,0,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,4.15501289526041,3.69743923932151,2.89731525893001,2.57675015802886,0.890408659011297,0.0524890474784399
"Actinopterygii","Perciformes","Labridae","Halichoeres","Halichoeres nicholsi","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,0,0,0,"fusiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Octopoda","Alloposidae","Haliphron","Haliphron atlanticus","species","adult",0,6787,1.9,5.2,2.9,"mesopelagic",0,1,0,1,1,"continental slope",0,0,0,0,1,1,1,0,0,"fusiform",NA,206.370518553464,0,0,0,0,0,0,0,0,"solitary",1,1,0,3.85,"LC",0,0,NA,NA,NA,NA,NA,NA,3.4151383116676,0.652805780125957,3.4151383116676,0.652805780125957,0.193826135052509,0.0315412848256555
"Cephalopoda","Octopoda","Alloposidae","Haliphron","Haliphron atlanticus","species","juvenile",0,6787,1.9,5.2,2.9,"epipelagic",0,0,1,1,0,"oceanic",0,0,0,1,0,1,1,0,0,"fusiform",NA,NA,0,0,0,1,0,0,0,0,"solitary",1,1,0,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Octopoda","Alloposidae","Haliphron","Haliphron atlanticus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,1,0,"continental slope",0,0,0,0,1,1,1,0,0,"fusiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Cranchiidae","Heliococranchia","Helicocranchia pfefferi","species","adult",1,964,7.1,20.6,11.5,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,0,0,0,"globiform",NA,NA,0,0,0,1,1,0,0,1,"solitary",1,1,0,NA,"DD",0,0,NA,NA,NA,NA,NA,NA,2.66212681311964,1.97626477659887,2.43736003041954,1.82485300838784,0.741321872409547,0.0722238586462707
"Cephalopoda","Oegopsida","Cranchiidae","Heliococranchia","Helicocranchia pfefferi","species","juvenile",1,964,7.1,20.6,11.5,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,0,0,0,"globiform",NA,NA,0,0,0,1,1,0,0,1,"solitary",1,1,0,NA,"DD",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Cranchiidae","Heliococranchia","Helicocranchia pfefferi","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,0,0,0,"globiform",NA,NA,0,0,0,1,0,0,0,1,"schooling",0,0,1,NA,"DD",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Heliocolenus","Helicolenus dactylopterus","species","adult",50,1100,4,18.1,10.6,"demersal",0,1,0,0,0,"continental shelf",0,0,0,1,1,0,0,1,1,"fusiform",32,50,1,1,0,0,1,0,0,0,"solitary",1,1,0,3.54,"LC",1,0,6.51,19.225,6.36,NA,NA,NA,3.54761376551636,2.82471105162246,1.9705391681983,1.56604398807051,0.796634072240436,0.0866750693526003
"Actinopterygii","Scorpaeniformes","Sebastidae","Heliocolenus","Helicolenus dactylopterus","species","juvenile",50,1100,4,18.1,10.6,"epipelagic",0,0,1,0,0,"continental shelf",0,0,0,1,1,0,0,1,1,"fusiform",4,32,1,1,0,NA,NA,NA,NA,0,"solitary",1,1,0,NA,"LC",0,0,6.51,19.225,6.36,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Heliocolenus","Helicolenus dactylopterus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,0,1,0,0,0,0,1,"fusiform",NA,4,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Cottidae","Hemilepidotus","Hemilepidotus hemilepidotus","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,4.1316,NA,5.0697917725,4.1316,NA,5.0697917725,3.90866073318466,3.23890770767978,2.24428561616131,1.834135954636,0.833276608037298,0.0694353834183701
