"class","order","family","genus","sci_name","alt_names","tax_level","life_stage","trait_note","trait_confidence","depth_min","depth_max","temp_min","temp_max","temp_mean","vert_habitat","vert_habitat_2","vert_habitat_3","horz_habitat","horz_habitat_2","horz_habitat_3","habitat_note","habitat_note2","habitat_ref","habitat_url","habitat_ref2","habitat_url2","habitat_ref3","habitat_url3","habitat_ref4","habitat_url4","DemersPelag","diel_migrant","diel_note","diel_note2","diel_ref","diel_url","diel_ref2","diel_url2","diel_ref3","diel_url3","refuge","refuge_note","refuge_ref","refuge_url","refuge_ref2","refuge_url2","refuge_ref3","refuge_url3","refuge_ref4","refuge_url4","season_migrant","season_note","season_ref","season_url","season_ref2","season_url2","season_ref3","season_url3","AnaCat","body_shape","l_min","l_min_type","l_max","l_max_type","l_note","l_ref","l_url","l_ref2","l_url2","l_ref3","l_url3","l_ref4","l_url4","defense_spines_num","exoskeleton","exoskeleton_note","transparent","col_disrupt","col_disrupt_type","silver","countershade","countershade_silver_note","countershade_ref","countershade_url","silver_ref","silver_url","photophore_num","photophore_note","photophore_ref","photophore_url","photophore_ref2","photophore_url2","gregarious_original","gregarious","gregarious_2","gregarious_3","gregarious_note","gregarious_ref","gregarious_url","gregarious_ref2","gregarious_url2","gregarious_ref3","gregarious_url3","trophic_level","troph_lev_se","troph_estimate","IUCN_status","fisheries_status","recreational","addl_ref","addl_url","addl_ref2","addl_url2","addl_ref3","addl_url3","addl_ref4","addl_url4"
"Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis japonicus",NA,"species","larva","decent - species level info","high",NA,NA,NA,NA,NA,"epipelagic",NA,NA,"continental shelf","oceanic","coastal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mainly near the surface",NA,"Tsukamoto, Y., Zenitani, H., Kimura, R., Watanabe, Y. & Oozeki, Y. Vertical distribution of fish larvae in the Kuroshio and Kuroshio·Oyashio transition region in early summer. Bulletin National Research Institute of Fisheries Science 16, 39–56 (2001).","https://www.researchgate.net/profile/Yoshioki-Oozeki/publication/290691526_Vertical_distribution_of_fish_larvae_in_the_Kuroshio_and_KuroshioOyashio_transition_region_in_early_summer/links/569b257508ae748dfb0b8ebc/Vertical-distribution-of-fish-larvae-in-the-Kuroshio-and-KuroshioOyashio-transition-region-in-early-summer.pdf",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"spawning season","Takasuka, A. & Aoki, I. Environmental determinants of growth rates for larval Japanese anchovy Engraulis japonicus in different waters. Fisheries Oceanography 15, 139–149 (2006).","10.1111/j.1365-2419.2005.00385.x",NA,NA,NA,NA,NA,"elongated",0.29,"TL",2,"SL",NA,"Aoki, I. & Miyashita, K. Dispersal of larvae and juveniles of Japanese anchovy Engraulis japonicus in the Kuroshio Extension and Kuroshio–Oyashio transition regions, western North Pacific Ocean. Fisheries Research 49, 155–164 (2000).","10.1016/S0165-7836(00)00197-1",NA,NA,NA,NA,NA,NA,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"plankton","schooling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Cephalopoda","Oegopsida","Pyroteuthidae","Pyroteuthis","Pyroteuthis margaritifera",NA,"species","juvenile","almost nothing known","low",50,800,6.5,20.4,13.1,"mesopelagic","epipelagic",NA,"oceanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bathypelagic",1,"""Similar to the vertical distribution found in older individuals""",NA,"Vecchione, M., Roper, C. F. E., Sweeney, M. J. & Lu, C. C. Distribution, Relative Abundance, and Developmental Morphology of Paralarval Cephalopods in the Western North Atlantic Ocean. NOAA Technical Reports NMFS 152, 1–54 (2001).","https://books.googleusercontent.com/books/content?req=AKW5QafdCWSc7K0Zh-qsqAMQqler_fhnJmtzqxu4Cb39r2YciG5_hLOgoUKXWESdzmg-B1WV1EsqBLibro-JSVXO0hJPfSj3GTEl4GB57lOnuFi7EyOK98Ybhqel243tOHv9hZcRT5qaZo98wt1i_VHxcM3ajkYx1yPyk9dyZk5zRVc2W7WWWP0MLsI4OpglILb4QX8N850agIL8MdnjjXf6GlbPR98uyCwwxL2ewTLcnPKcnap3Loz-Qj3gJ7MxwhVEwIK7cnyQRrckukv8Lmjk-K_oKJBuawMRk45Ef1cMPdffmU9qLXA",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Possible, but literature only discusses vertical migrations, and they live in tropics, so assumption that they dont seasonally migrate",NA,NA,NA,NA,NA,NA,NA,"fusiform",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,"spots (chromatophores)",0,0,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,NA,"UN","shoaling","schooling",NA,"Likely, because part of the nocturnal shallow scattering layer & caugh in large numbers in pelagic trawls","Laptikhovsky, V. et al. Cephalopods of the Southwest Indian OceanRidge: A hotspot of biological diversity and absence of endemism. Deep Sea Research Part II: Topical Studies in Oceanography 136, 98–107 (2017).","10.1016/j.dsr2.2015.07.002",NA,NA,NA,NA,NA,NA,NA,"LC","none",0,"Google Images. https://images.google.com/ (2023).","https://images.google.com/",NA,NA,NA,NA,NA,NA
"Cephalopoda","Oegopsida","Histioteuthidae","Histioteuthis","Histioteuthis bonnellii",NA,"species","juvenile","almost nothing known","low",1,2000,4.2,14.3,13,"mesopelagic","epipelagic",NA,"oceanic","continental slope",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pelagic",1,"Common for Histioteuthidae","Captures by open nets fishing maximum depths of 100-200 m show juveniles of less than 20 mm ML to inhabit these upper waters during both day and night over the entire geographic range of the species. Larger juveniles and subadults have been found at night mostly between about 200 m and 1000 m, but large subadults have been collected at the surface in areas of upwellings in the Mediterranean off Nice and Messina. . Document page 56, listed page 326","Voss, N. A., Nesis, K. N. & Rodhouse, P. G. The Cephalopod Family Histioteuthidae (Oegopsida): Systematics, Biology, and Biogeography. Systematics and Biogeography of Cephalopods - Smithsonian Contributions to Zoology 2, 293–372 (1998).","https://repository.si.edu/bitstream/handle/10088/6317/SCtZ-0586_VolII-Lo_res.pdf?sequence=2&isAllowed=y#page=23",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Appear to find mature individuals of other Histioteuthis spp. year round","Quetglas, A., De Mesa, A., Ordines, F. & Grau, A. Life history of the deep-sea cephalopod family Histioteuthidae in the western Mediterranean. Deep Sea Research Part I: Oceanographic Research Papers 57, 999–1008 (2010).","10.1016/j.dsr.2010.04.008",NA,NA,NA,NA,NA,"fusiform",NA,NA,7,"ML",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,"spots (chromatophores)",0,0,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,NA,"schooling","schooling","shoaling",NA,"For Histioteuthidae: Although they usually are taken singly or in pairs in sampling nets, it is suspected, from evidence in sperm whale stomachs and from very large midwater trawls, that it is a schooling species. Apart from sperm whales and other odontocetes, it is preyed upon by lancetfish (Alepisaurus ferox), scabardfish (Aphanopus carbo), albacore (Thunnus alalunga), swordfish (Xiphias gladius), blue shark (Prionace glauca).","Roper, C. F. E. & Jereb, P. Famile Histioteuthidae. In P. Jereb & C. F. E. Roper, eds. Cephalopods of the world. An annotated and illustrated catologue of species known to date. Volume 2. Myopsid and Oegopsid Squids. FAO Species Catologue for Fishery Purposes 2, 223–236 (2010).",NA,NA,NA,NA,NA,NA,NA,NA,"LC","none",0,"Google Images. https://images.google.com/ (2023).","https://images.google.com/",NA,NA,NA,NA,NA,NA
"Actinopterygii","Lophiiformes","Ceratiidae","Ceratias","Ceratias tentaculatus",NA,"species","larva","almost nothing known, or species level info","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"genus and family, two papers showing that species within this group are not diel migrators",NA,"Wang, X. et al. Vertical distribution and diel migration of mesopelagic fishes on the northern slope of the South China sea. Deep Sea Research Part II: Topical Studies in Oceanography 167, 128–141 (2019).","10.1016/j.dsr2.2019.05.009","Czudaj, S., Koppelmann, R., Möllmann, C., Schaber, M. & Fock, H. O. Community structure of mesopelagic fishes constituting sound scattering layers in the eastern tropical North Atlantic. Journal of Marine Systems 224, 1–32 (2021).","10.1016/j.jmarsys.2021.103635",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"compressiform",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Lophiiformes","Ceratiidae","Ceratias","Ceratias tentaculatus",NA,"species","adult","almost nothing known, or species level info","low",100,2900,2,8.4,4.5,"demersal",NA,NA,"continental shelf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"genus and family, two papers showing that species within this group are not diel migrators","non diel migrator","Wang, X. et al. Vertical distribution and diel migration of mesopelagic fishes on the northern slope of the South China sea. Deep Sea Research Part II: Topical Studies in Oceanography 167, 128–141 (2019).","10.1016/j.dsr2.2019.05.009","Czudaj, S., Koppelmann, R., Möllmann, C., Schaber, M. & Fock, H. O. Community structure of mesopelagic fishes constituting sound scattering layers in the eastern tropical North Atlantic. Journal of Marine Systems 224, 1–32 (2021).","10.1016/j.jmarsys.2021.103635",NA,NA,0,NA,"Anderson, M. E. & Leslie, R. W. Review of the deep-sea anglerfishes (Lophiiformes: Ceratioidei) of Southern Africa. Ichthyological Bulletin 70, 1–32 (2001).","http://www.bioline.org.br/request?fb01002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"compressiform",1.2,"TL",88,"TL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Ceratias-tentaculatus.html","Atlas of Living Australia. Atlas of Living Australia https://bie.ala.org.au/ (2023).","https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/6f3a5d5d-7c51-4a42-8b16-c8fea9e378a0",NA,NA,NA,NA,1,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"solitary","solitary",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0.4,"Relatives","NE","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Lophiiformes","Ceratiidae","Ceratias","Ceratias tentaculatus",NA,"species","juvenile","almost nothing known, or species level info","low",100,2900,2,8.4,4.5,"demersal",NA,NA,"continental shelf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"genus and family, two papers showing that species within this group are not diel migrators",NA,"Wang, X. et al. Vertical distribution and diel migration of mesopelagic fishes on the northern slope of the South China sea. Deep Sea Research Part II: Topical Studies in Oceanography 167, 128–141 (2019).","10.1016/j.dsr2.2019.05.009","Czudaj, S., Koppelmann, R., Möllmann, C., Schaber, M. & Fock, H. O. Community structure of mesopelagic fishes constituting sound scattering layers in the eastern tropical North Atlantic. Journal of Marine Systems 224, 1–32 (2021).","10.1016/j.jmarsys.2021.103635",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"compressiform",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Malacostraca","Decapoda","Penaeidae","Funchalia","Funchalia taaningi",NA,"species","adult","almost nothing known","low",0,1550,6.9,17.4,10.5,"mesopelagic","bathypelagic",NA,"continental shelf","oceanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"""vertical distributions of 24(~265 m and 555 594m at night at two different stations and 483-678 m during the day""",NA,"Wasmer, R. A. Supplementary description of Funchalia taaningi Burkenroad, 1940 (Crustacea, Decapoda, Penaeidae) from the Central Pacific Ocean and a new record of F. villosa (Bouvier, 1905) from the Eastern Indian Ocean. Journal of Natural History 23, 475–485 (1989).","10.1080/00222938900770271",NA,NA,NA,NA,0,"pelagic",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"elongated",1,"CL",2.3,"CL","Largest length I observed","Wasmer, R. A. Supplementary description of Funchalia taaningi Burkenroad, 1940 (Crustacea, Decapoda, Penaeidae) from the Central Pacific Ocean and a new record of F. villosa (Bouvier, 1905) from the Eastern Indian Ocean. Journal of Natural History 23, 475–485 (1989).","10.1080/00222938900770271",NA,NA,NA,NA,NA,NA,7,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"schooling","schooling",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71,0.3,"Species","NE","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus lucidus",NA,"species","juvenile","almost nothing known, or species level info","low",0,2999,4,15.7,7.6,"mesopelagic","bathypelagic",NA,"oceanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bathypelagic",1,""" Juveniles of most species start to stay in the mesopelagic zone below 200‐m depth during the day and migrate up to the epipelagic layer at night to feed""",NA,"Watanabe, H. & Kawaguchi, K. Decadal change in abundance of surface migratory myctophid fishes in the Kuroshio region from 1957 to 1994. Fisheries Oceanography 12, 100–111 (2003).","10.1046/j.1365-2419.2003.00225.x",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"oceanodromous","fusiform",NA,NA,9,"TL",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",NA,"Nafpaktitis, B. G. FAO Species Identification Sheets - Myctophidae. FAO Species Identification Sheets 1–8 (1982).","https://www.fao.org/3/ad468e/AD468eIO.pdf",NA,NA,"schooling","schooling",NA,NA,"genus info",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus perspicillatus",NA,"species","juvenile","almost nothing known, or species level info","low",0,1500,6.7,18,11,"mesopelagic","epipelagic","bathypelagic","oceanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bathypelagic",1,""" Juveniles of most species start to stay in the mesopelagic zone below 200‐m depth during the day and migrate up to the epipelagic layer at night to feed""",NA,"Watanabe, H. & Kawaguchi, K. Decadal change in abundance of surface migratory myctophid fishes in the Kuroshio region from 1957 to 1994. Fisheries Oceanography 12, 100–111 (2003).","10.1046/j.1365-2419.2003.00225.x",NA,NA,NA,NA,0,"pelagic",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"oceanodromous","fusiform",NA,NA,5,"TL",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",NA,"Nafpaktitis, B. G. FAO Species Identification Sheets - Myctophidae. FAO Species Identification Sheets 1–8 (1982).","https://www.fao.org/3/ad468e/AD468eIO.pdf",NA,NA,"schooling","schooling",NA,NA,"genus info",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctodes","Lampanyctodes hectoris",NA,"species","juvenile","almost nothing known, or species level info","low",0,NA,13.4,18.2,15.5,"mesopelagic","epipelagic",NA,"oceanic","continental shelf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pelagic-oceanic",1,""" Juveniles of most species start to stay in the mesopelagic zone below 200‐m depth during the day and migrate up to the epipelagic layer at night to feed""",NA,"Watanabe, H. & Kawaguchi, K. Decadal change in abundance of surface migratory myctophid fishes in the Kuroshio region from 1957 to 1994. Fisheries Oceanography 12, 100–111 (2003).","10.1046/j.1365-2419.2003.00225.x",NA,NA,NA,NA,0,"pelagic",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Prosch, R. M. The Biology, Distribution and Ecology of Lampanyctodes hectoris and Maurolicus muelleri along the South-African Coast. University of Cape Town 1–197 (1986).","https://open.uct.ac.za/bitstream/handle/11427/21998/thesis_sci_1986_prosch_richardt_murray.pdf?sequence=1&isAllowed=y",NA,NA,NA,NA,"oceanodromous","elongated",1.44,"SL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,"present",NA,"Nafpaktitis, B. G. FAO Species Identification Sheets - Myctophidae. FAO Species Identification Sheets 1–8 (1982).","https://www.fao.org/3/ad468e/AD468eIO.pdf",NA,NA,"shoaling","shoaling",NA,NA,"""Lanternfishes also aggregate in extensive shoals""","Ahlstrom, E. H., Moser, H. G. & O’Toole, M. J. Development and distribution of larvae and early juveniles of the commercial lanternfish, Lampanyctodes hectoris (Gunther), off the West Coast of Southern Africa with a discussion of phylogenetic relationships of the genus. Bulletin of the Southern California Academy of Science 75, 138–152 (1976).","https://swfsc-publications.fisheries.noaa.gov/publications/CR/1976/7603.PDF",NA,NA,NA,NA,NA,NA,NA,"LC","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Myctophiformes","Myctophidae","Lampadena","Lampadena luminosa",NA,"species","juvenile","almost nothing known, or species level info","low",50,1021,8.3,19.2,12.7,"mesopelagic","epipelagic",NA,"oceanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bathypelagic",1,""" Juveniles of most species start to stay in the mesopelagic zone below 200‐m depth during the day and migrate up to the epipelagic layer at night to feed""",NA,"Watanabe, H. & Kawaguchi, K. Decadal change in abundance of surface migratory myctophid fishes in the Kuroshio region from 1957 to 1994. Fisheries Oceanography 12, 100–111 (2003).","10.1046/j.1365-2419.2003.00225.x",NA,NA,NA,NA,0,"pelagic",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"oceanodromous","elongated",NA,NA,15,"TL",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,"present",NA,"Scharpf, C. & Lazara, K. J. Order MYCTOPHIFORMES (Lanternfishes). The ETYFish Project 6.1, 1–17 (2022).","https://etyfish.org/wp-content/uploads/2022/03/ETYFish_Myctophiformes.pdf",NA,NA,"shoaling","shoaling",NA,NA,"""Lanternfishes also aggregate in extensive shoals""","Ahlstrom, E. H., Moser, H. G. & O’Toole, M. J. Development and distribution of larvae and early juveniles of the commercial lanternfish, Lampanyctodes hectoris (Gunther), off the West Coast of Southern Africa with a discussion of phylogenetic relationships of the genus. Bulletin of the Southern California Academy of Science 75, 138–152 (1976).","https://swfsc-publications.fisheries.noaa.gov/publications/CR/1976/7603.PDF",NA,NA,NA,NA,NA,NA,NA,"LC","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus barnardi",NA,"species","juvenile","almost nothing known, or species level info","low",100,800,8.4,16,11.7,"mesopelagic","epipelagic",NA,"oceanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bathypelagic",1,""" Juveniles of most species start to stay in the mesopelagic zone below 200‐m depth during the day and migrate up to the epipelagic layer at night to feed""",NA,"Watanabe, H. & Kawaguchi, K. Decadal change in abundance of surface migratory myctophid fishes in the Kuroshio region from 1957 to 1994. Fisheries Oceanography 12, 100–111 (2003).","10.1046/j.1365-2419.2003.00225.x",NA,NA,NA,NA,0,"pelagic",NA,NA,NA,NA,NA,NA,NA,NA,1,"likely given other life stage seasonality",NA,NA,NA,NA,NA,NA,"oceanodromous","elongated",NA,NA,9.5,"TL",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,"present",NA,"Nafpaktitis, B. G. FAO Species Identification Sheets - Myctophidae. FAO Species Identification Sheets 1–8 (1982).","https://www.fao.org/3/ad468e/AD468eIO.pdf",NA,NA,"shoaling","shoaling",NA,NA,"""Lanternfishes also aggregate in extensive shoals""","Ahlstrom, E. H., Moser, H. G. & O’Toole, M. J. Development and distribution of larvae and early juveniles of the commercial lanternfish, Lampanyctodes hectoris (Gunther), off the West Coast of Southern Africa with a discussion of phylogenetic relationships of the genus. Bulletin of the Southern California Academy of Science 75, 138–152 (1976).","https://swfsc-publications.fisheries.noaa.gov/publications/CR/1976/7603.PDF",NA,NA,NA,NA,NA,NA,NA,"LC","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus evermanni",NA,"species","juvenile","almost nothing known, or species level info","low",100,500,11.7,21.1,15.3,"mesopelagic","epipelagic",NA,"oceanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,""" Juveniles of most species start to stay in the mesopelagic zone below 200‐m depth during the day and migrate up to the epipelagic layer at night to feed""",NA,"Watanabe, H. & Kawaguchi, K. Decadal change in abundance of surface migratory myctophid fishes in the Kuroshio region from 1957 to 1994. Fisheries Oceanography 12, 100–111 (2003).","10.1046/j.1365-2419.2003.00225.x",NA,NA,NA,NA,0,"pelagic",NA,NA,NA,NA,NA,NA,NA,NA,1,"taken at species and genus-levels",NA,NA,NA,NA,NA,NA,NA,"elongated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",NA,"Nafpaktitis, B. G. FAO Species Identification Sheets - Myctophidae. FAO Species Identification Sheets 1–8 (1982).","https://www.fao.org/3/ad468e/AD468eIO.pdf",NA,NA,"shoaling","shoaling",NA,NA,"""Lanternfishes also aggregate in extensive shoals""","Ahlstrom, E. H., Moser, H. G. & O’Toole, M. J. Development and distribution of larvae and early juveniles of the commercial lanternfish, Lampanyctodes hectoris (Gunther), off the West Coast of Southern Africa with a discussion of phylogenetic relationships of the genus. Bulletin of the Southern California Academy of Science 75, 138–152 (1976).","https://swfsc-publications.fisheries.noaa.gov/publications/CR/1976/7603.PDF",NA,NA,NA,NA,NA,NA,NA,"NE","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Cephalopoda","Oegopsida","Histioteuthidae","Stigmatoteuthis","Stigmatoteuthis dofleini",NA,"species","larva","almost nothing known","low",NA,NA,NA,NA,NA,"mesopelagic",NA,NA,"oceanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Histioteuthis dofleini considered non-migrant, with habitat consistently > 400 m depth'",NA,"Watanabe, H., Kubodera, T., Moku, M. & Kawaguchi, K. Diel vertical migration of squid in the warm core ring and cold water masses in the transition region of the western North Pacific. Mar. Ecol. Prog. Ser. 315, 187–197 (2006).","10.3354/meps315187","Judkins, H., Vecchione, M., Cook, A. & Sutton, T. Vertical Migration Patterns of Cephalopods in the Northern Gulf of Mexico. Marine & Environmental Sciences Faculty Proceedings, Presentations, Speeches, Lectures (2017).","https://nsuworks.nova.edu/occ_facpresentations/445",NA,NA,0,"pelagic",NA,NA,NA,NA,NA,NA,NA,NA,0,"Unlikely, tropical to sub-tropical species from mesopelagic",NA,NA,NA,NA,NA,NA,NA,"fusiform",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,NA,"plankton","schooling",NA,NA,"Analysis of stomach contents from sperm whales off Japan suggests that mature females occur in a dense aggregation adjacent to an isolated oceanic rise. This species is extremely important prey for sperm whales and other odontocete whales, including short-finned pilot whales and Hubb’s beaked whale. Other predators include blue sharks in the northwestern Pacific. It is reported from the stomachs of swordfish off the west coast of Baja California, Mexico.","Palomares, M. L. D. & Pauly, D. SeaLifeBase. SeaLifeBase https://www.sealifebase.ca/ (2023).","https://www.sealifebase.se/summary/Stigmatoteuthis-dofleini.html",NA,NA,NA,NA,NA,NA,NA,"LC","none",0,NA,NA,NA,NA,NA,NA,NA,NA
