"class","order","family","genus","sci_name","alt_names","tax_level","life_stage","trait_note","trait_confidence","depth_min","depth_max","temp_min","temp_max","temp_mean","vert_habitat","vert_habitat_2","vert_habitat_3","vert_ordinal","vert_benthic","vert_demersal","vert_epipelagic","vert_mesopelagic","vert_bathypelagic","horz_habitat","horz_habitat_2","horz_habitat_3","horz_ordinal","horz_intertidal","horz_reef","horz_coastal","horz_continental_shelf","horz_continental_slope","horz_oceanic","habitat_note","habitat_note2","habitat_ref","habitat_url","habitat_ref2","habitat_url2","habitat_ref3","habitat_url3","habitat_ref4","habitat_url4","DemersPelag","diel_migrant","diel_note","diel_note2","diel_ref","diel_url","diel_ref2","diel_url2","diel_ref3","diel_url3","refuge","refuge_note","refuge_ref","refuge_url","refuge_ref2","refuge_url2","refuge_ref3","refuge_url3","refuge_ref4","refuge_url4","season_migrant","season_note","season_ref","season_url","season_ref2","season_url2","season_ref3","season_url3","AnaCat","gregarious_original","gregarious","gregarious_2","gregarious_3","gregarious_ordinal","gregarious_solitary","gregarious_shoaling","gregarious_schooling","gregarious_note","gregarious_ref","gregarious_url","gregarious_ref2","gregarious_url2","gregarious_ref3","gregarious_url3","addl_ref","addl_url","addl_ref2","addl_url2","addl_ref3","addl_url3","addl_ref4","addl_url4"
"Actinopterygii","Lampriformes","Trachipteridae","Trachipterus","Trachipterus altivelis","Trachipterus altivelis; Trachypterus altivelis Kner, 1859 (synonym); Trachypterus rexsalmonorum Jordan & Gilbert, 1894","species","adult","almost nothing known","low",0,900,5.9,10.4,7.7,"epipelagic","mesopelagic","demersal",3,0,1,1,1,0,"oceanic","continental shelf",NA,6,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pelagic-oceanic",1,"likely",NA,NA,NA,NA,NA,NA,NA,0,"pelagic","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Trachipterus-altivelis.html",NA,NA,NA,NA,NA,NA,1,"All populations of this species make significant seasonal migrations.","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Trachipterus-altivelis.html","Puget Sound Institute. Encyclopedia of Puget Sound. Encyclopedia of Puget Sound https://www.eopugetsound.org/ (2023).","https://www.eopugetsound.org/species/trachipterus-altivelis",NA,NA,"oceanodromous","solitary","solitary","schooling",NA,1,1,0,1,"Paper stated ""aggregating"" so I put schooling instead","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Trachipterus-altivelis.html","Molina, E. Rare King-of-the-Salmon Discovered. 425magazine.com https://www.425magazine.com/arts-entertainment/rare-king-of-the-salmon-discovered/article_36c46fce-cd0a-5df5-aa12-478c9deb8448.html (2020).","https://www.425magazine.com/arts-entertainment/rare-king-of-the-salmon-discovered/article_36c46fce-cd0a-5df5-aa12-478c9deb8448.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Lampriformes","Trachipteridae","Trachipterus","Trachipterus altivelis","Trachipterus altivelis; Trachypterus altivelis Kner, 1859 (synonym); Trachypterus rexsalmonorum Jordan & Gilbert, 1895","species","juvenile","almost nothing known","low",0,900,5.9,10.4,7.7,"epipelagic","mesopelagic",NA,3,0,0,1,1,0,"oceanic","continental shelf",NA,6,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pelagic-oceanic",1,"likely",NA,NA,NA,NA,NA,NA,NA,0,"pelagic","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Trachipterus-altivelis.html",NA,NA,NA,NA,NA,NA,1,"seasonal spawning","Martin, J. M. Phylogeny, Ontogeny And Distribution Of The Ribbonfishes (Lampridiformes: Trachipteridae). College of William & Mary 1–217 (2015) doi:10.25773/V5-FE3A-YF15.","10.25773/V5-FE3A-YF15",NA,NA,NA,NA,"oceanodromous","solitary","solitary","schooling",NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Lampriformes","Trachipteridae","Trachipterus","Trachipterus fukuzakii","Trachipterus fukuzakii","species","juvenile","almost nothing known","low",NA,NA,11.5,28.6,22.3,"epipelagic","mesopelagic",NA,3,0,0,1,1,0,"oceanic",NA,NA,6,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pelagic-oceanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"pelagic","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Trachipterus-fukuzakii.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oceanodromous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Lampriformes","Trachipteridae","Trachipterus","Trachipterus fukuzakii","Trachipterus fukuzakii","species","larva","almost nothing known","low",NA,NA,NA,NA,NA,"mesopelagic",NA,NA,4,0,0,0,1,0,"oceanic",NA,NA,6,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pelagic-oceanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"pelagic","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Trachipterus-fukuzakii.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oceanodromous","planktonic","schooling",NA,NA,3,0,0,1,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Trachipterus-fukuzakii.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Lampriformes","Trachipteridae","Trachipterus","Trachipterus trachypterus",NA,"species","juvenile","almost nothing known","low",100,600,8.9,20.5,13.5,"mesopelagic","epipelagic",NA,4,0,0,1,1,0,"oceanic",NA,NA,6,0,0,0,0,0,1,"Mesopelagic selected = the most common portion of the water column it is found",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"oceanodromous","solitary","shoaling",NA,NA,2,0,1,0,"likely shoaling juveniles","Pusineri, C., Chancollon, O., Ringelstein, J. & Ridoux, V. Feeding niche segregation among the Northeast Atlantic community of oceanic top predators. Mar. Ecol. Prog. Ser. 361, 21–34 (2008).","10.3354/meps07318",NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Trachipterus-trachypterus.html",NA,NA,NA,NA,NA,NA
"Actinopterygii","Lampriformes","Trachipteridae","Trachipterus","Trachipterus trachypterus",NA,"species","larva","almost nothing known","low",NA,NA,NA,NA,NA,"mesopelagic","epipelagic",NA,4,0,0,1,1,0,"oceanic",NA,NA,6,0,0,0,0,0,1,"Mesopelagic selected = the most common portion of the water column it is found",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"plankton","schooling",NA,NA,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cephalopoda","Octopoda","Tremoctopodidae","Tremoctopus","Tremoctopus violaceus",NA,"species","larva","almost nothing known","low",NA,NA,NA,NA,NA,"epipelagic",NA,NA,3,0,0,1,0,0,"oceanic",NA,NA,6,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Unlikely, more probable these are sit and wait predators",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Very abundant in both the coastal and offshore waters; primarily in the epipelagic layers. An extensive seasonal migration is known.","Nishimura, S. A preliminary list of the pelagic Cephalopoda from the Japan Sea. Publ. SMBL 16, 71–83 (1968).","10.5134/175487",NA,NA,NA,NA,NA,"plankton","schooling",NA,NA,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cephalopoda","Octopoda","Tremoctopodidae","Tremoctopus","Tremoctopus violaceus",NA,"species","juvenile","almost nothing known","low",0,250,14.7,27.1,21,"epipelagic",NA,NA,3,0,0,1,0,0,"oceanic",NA,NA,6,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pelagic",0,"Unlikely, more probable these are sit and wait predators",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Very abundant in both the coastal and offshore waters; primarily in the epipelagic layers. An extensive seasonal migration is known.","Nishimura, S. A preliminary list of the pelagic Cephalopoda from the Japan Sea. Publ. SMBL 16, 71–83 (1968).","10.5134/175487",NA,NA,NA,NA,NA,"solitary","solitary",NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,"Google Images. https://images.google.com/ (2023).","https://images.google.com/",NA,NA,NA,NA,NA,NA
"Cephalopoda","Oegopsida","Enoploteuthidae","Abraliopsis","Abraliopsis morisii",NA,"species","larva","almost nothing known","low",NA,NA,NA,NA,NA,"mesopelagic",NA,NA,4,0,0,0,1,0,"oceanic",NA,NA,6,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"family known for vertical migration",NA,NA,NA,NA,NA,NA,NA,0,"pelagic",NA,NA,NA,NA,NA,NA,NA,NA,0,"Species from this genus have broad distributions, and no seasonality recorded, but still hard to tell.",NA,NA,NA,NA,NA,NA,NA,"plankton","schooling",NA,NA,3,0,0,1,NA,"Palomares, M. L. D. & Pauly, D. SeaLifeBase. SeaLifeBase https://www.sealifebase.ca/ (2023).","https://www.sealifebase.se/summary/Abraliopsis-morisii.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Myctophiformes","Myctophidae","Triphoturus","Triphoturus mexicanus",NA,"species","larva","almost nothing known, or species level info","low",NA,NA,NA,NA,NA,"epipelagic",NA,NA,3,0,0,1,0,0,"oceanic",NA,NA,6,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"seasonal abundance","Walker, H. J., Watson, W. & Barnett, A. M. Seasonal occurrence of larval fishes in the nearshore Southern California Bight off San Onofre, California. Estuarine, Coastal and Shelf Science 25, 91–109 (1987).","10.1016/0272-7714(87)90028-X",NA,NA,NA,NA,NA,"plankton","schooling",NA,NA,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Scorpaeniformes","Hexagrammidae","Zaniolepis","Zaniolepis latipinnis","Zaniolepis latipinnis","species","larva","almost nothing known","low",NA,NA,NA,NA,NA,"epipelagic",NA,NA,3,0,0,1,0,0,"continental slope","coastal",NA,5,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"pelagic","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Zaniolepis-latipinnis.html",NA,NA,NA,NA,NA,NA,1,"spawn seasonally and larvae drift","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Zaniolepis-latipinnis.html",NA,NA,NA,NA,NA,"planktonic","schooling",NA,NA,3,0,0,1,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Zaniolepis-latipinnis.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Scorpaeniformes","Hexagrammidae","Zaniolepis","Zaniolepis latipinnis","Zaniolepis latipinnis","species","juvenile","almost nothing known","low",37,201,7.7,12.4,9.8,"demersal","epipelagic",NA,2,0,1,1,0,0,"continental slope","coastal",NA,5,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"solitary","solitary",NA,NA,1,1,0,0,NA,"Anderson, T. J., Syms, C., Roberts, D. A. & Howard, D. F. Multi-scale fish–habitat associations and the use of habitat surrogates to predict the organisation and abundance of deep-water fish assemblages. Journal of Experimental Marine Biology and Ecology 379, 34–42 (2009).","10.1016/j.jembe.2009.07.033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Perciformes","Gempylidae","Diplospinus","Diplospinus multistriatus",NA,"species","juvenile","almost nothing known","low",50,1000,8.7,19.2,13.1,"mesopelagic","epipelagic",NA,4,0,0,1,1,0,"continental shelf","oceanic",NA,4,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"benthopelagic",1,"The young and juveniles also migrate vertically, but in the opposite direction, staying near the surface during the day and moving deeper at night",NA,"Nakamura, I. & Parin, N. V. FAO Species Catalogue. Vol 15. Snake Mackerels and Cutlassfishes of the World (Family Gempylidae and Yrichiuridae). An Annotated and Illustrated Catalogue of the Snake Mackerels, Snoeks, Escolars, Gemfishes, Sackfishes, Domine, Oilfish, Cutlassfishes, Scabbardfishes, Hairtails and Frostfishes Known to Date. FAO Fisheries Synopsis 15, 1–136 (1993).","https://www.proquest.com/docview/1024829889?pq-origsite=gscholar&fromopenview=true","Mackerel. Wikipedia https://en.wikipedia.org/w/index.php?title=Mackerel&oldid=1162395023 (2023).","https://en.wikipedia.org/w/index.php?title=Mackerel&oldid=1162395023",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"solitary","solitary","schooling",NA,1,1,0,1,"Probably forming schools during daytime","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diplospinus-multistriatus.html","Nakamura, I. & Parin, N. V. FAO Species Catalogue. Vol 15. Snake Mackerels and Cutlassfishes of the World (Family Gempylidae and Yrichiuridae). An Annotated and Illustrated Catalogue of the Snake Mackerels, Snoeks, Escolars, Gemfishes, Sackfishes, Domine, Oilfish, Cutlassfishes, Scabbardfishes, Hairtails and Frostfishes Known to Date. FAO Fisheries Synopsis 15, 1–136 (1993).","https://www.proquest.com/docview/1024829889?pq-origsite=gscholar&fromopenview=true",NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Diplospinus-multistriatus.html",NA,NA,NA,NA,NA,NA
"Scyphozoa","Semaeostomeae","Pelagiidae","Chrysaora","Chrysaora fuscescens","Chrysaora fuscescens","species","larva","almost nothing known","low",NA,NA,NA,NA,NA,"epipelagic",NA,NA,3,0,0,1,0,0,"continental shelf","coastal","oceanic",4,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pelagic",1,NA,NA,"National Aquarium. National Aquarium https://aqua.org/ (2023).","https://aqua.org/explore/animals/pacific-sea-nettle",NA,NA,NA,NA,0,"pelagic","Palomares, M. L. D. & Pauly, D. SeaLifeBase. SeaLifeBase https://www.sealifebase.ca/ (2023).","https://www.sealifebase.se/summary/Chrysaora-fuscescens.html",NA,NA,NA,NA,NA,NA,1,"seasonal scyphozoan blooms in CCLME","Suchman, C. L., Brodeur, R. D., Daly, E. A. & Emmett, R. L. Large medusae in surface waters of the Northern California Current: Variability in relation to environmental conditions. Hydrobiologia 690, 113–125 (2012).","10.1007/s10750-012-1055-7",NA,NA,NA,NA,NA,"aggregating","shoaling",NA,NA,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scyphozoa","Semaeostomeae","Pelagiidae","Chrysaora","Chrysaora fuscescens","Chrysaora fuscescens","species","juvenile","almost nothing known","low",NA,NA,NA,NA,NA,"epipelagic",NA,NA,3,0,0,1,0,0,"continental shelf","coastal","oceanic",4,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pelagic",1,NA,NA,"National Aquarium. National Aquarium https://aqua.org/ (2023).","https://aqua.org/explore/animals/pacific-sea-nettle",NA,NA,NA,NA,0,"pelagic","Palomares, M. L. D. & Pauly, D. SeaLifeBase. SeaLifeBase https://www.sealifebase.ca/ (2023).","https://www.sealifebase.se/summary/Chrysaora-fuscescens.html",NA,NA,NA,NA,NA,NA,1,"seasonal scyphozoan blooms in CCLME","Suchman, C. L., Brodeur, R. D., Daly, E. A. & Emmett, R. L. Large medusae in surface waters of the Northern California Current: Variability in relation to environmental conditions. Hydrobiologia 690, 113–125 (2012).","10.1007/s10750-012-1055-7",NA,NA,NA,NA,NA,"aggregating","shoaling",NA,NA,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus macrocephalus","Gadus macrocephalus; Gadus auratus Cope, 1873 (synonym); Gadus brandtii Hilgendorf, 1875 (synonym); Gadus callarias macrocephalus Tilesius, 1810; Gadus callarias marisalbi Derjugin, 1920; Gadus macrocephalus ogac (Richardson, 1836); Gadus morhua macrocephalus Tilesius, 1810; Gadus morhua marisalbi Derjugin, 1920; Gadus morhua ogac Richardson, 1836; Gadus ogac Richardson, 1836 (synonym); Gadus ogat Krøyer, 1847 (synonym); Gadus ovak Reinhardt, 1837 (synonym); Gadus pygmaeus Pallas, 1814 (synonym)","species","adult","decent - species level info","high",10,1280,0.5,6.4,2.9,"epipelagic","mesopelagic",NA,3,0,0,1,1,0,"continental shelf","continental slope",NA,4,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"demersal",1,NA,NA,"Nichol, D. G., Kotwicki, S. & Zimmermann, M. Diel vertical migration of adult Pacific cod Gadus macrocephalus in Alaska. Journal of Fish Biology 83, 170–189 (2013).","10.1111/jfb.12160",NA,NA,NA,NA,0,"pelagic","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Gadus-macrocephalus.html",NA,NA,NA,NA,NA,NA,1,"spawning migration","Gwak, W.-S. Fecundity of Pacific Cod Gadus macrocephalus in Jinhae Bay During Spawning Period. Korean Journal of Ichthyology 22, 121–125 (2010).","https://koreascience.kr/article/JAKO201030853091338.page",NA,NA,NA,NA,"oceanodromous","schooling","schooling",NA,NA,3,0,0,1,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Gadus-macrocephalus.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Scorpaeniformes","Agonidae","Agonopsis","Agonopsis vulsa","Agonopsis vulsa; Agonopsis emmelane (Jordan & Starks, 1895); Agonus vulsus Jordan & Gilbert, 1880; Averruncus emmelane Jordan & Starks, 1895; Podothecus vulsus (Jordan & Gilbert, 1880); Stelgis vulsus (Jordan & Gilbert, 1880); Xystes axinophrys Jordan & Starks, 1896","species","juvenile","almost nothing known","low",0,163,5.3,11.7,9.1,"demersal","epipelagic",NA,2,0,1,1,0,0,"coastal",NA,NA,3,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"demersal",NA,"armour, no swim bladder, and demersal, so assuming no",NA,"Nowroozi, B. N., Strother, J. A., Horton, J. M., Summers, A. P. & Brainerd, E. L. Whole-body lift and ground effect during pectoral fin locomotion in the northern spearnose poacher (Agonopsis vulsa). Zoology 112, 393–402 (2009).","10.1016/j.zool.2008.10.005",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"armour, no swim bladder, and demersal, so assuming no","Nowroozi, B. N., Strother, J. A., Horton, J. M., Summers, A. P. & Brainerd, E. L. Whole-body lift and ground effect during pectoral fin locomotion in the northern spearnose poacher (Agonopsis vulsa). Zoology 112, 393–402 (2009).","10.1016/j.zool.2008.10.005",NA,NA,NA,NA,NA,"solitary","solitary",NA,NA,1,1,0,0,NA,"Love, M. S., Elder, N., Mecklenburg, C. W., Thorsteinson, L. K. & Mecklenburg, T. A. Chapter 3. Alaska Arctic Marine Fish Species Accounts. Alaska Arctic Marine Fish Ecology Catalog 41–48 (2016).","https://www.boem.gov/sites/default/files/boem-newsroom/Technical-Announcements/2016/Chapter-3l--Northern-Wolffish---Arctic-Sand-Lance.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Aulopiformes","Paralepididae","Lestidiops","Lestidiops ringens",NA,"species","larva","species level info, but not a lot out there","medium",NA,NA,NA,NA,NA,"mesopelagic","bathypelagic","epipelagic",4,0,0,1,1,1,"oceanic",NA,NA,6,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"bimodal vertical distribution",NA,"Okamoto, M., Takeda, K., Sugisaki, H. & Asahida, T. Larval and juvenile development of Lestidiops sphyraenopsis Hubbs, 1916 (Aulopiformes: Paralepididae) in the western North Pacific, with a reexamination of the holotype of Stemonosudis molesta (Marshall, 1955). Ichthyol Res 54, 61–67 (2007).","10.1007/s10228-006-0375-x",NA,NA,NA,NA,0,"mesopelagic",NA,NA,NA,NA,NA,NA,NA,NA,1,"Seasonality recorded for L. affinis","Jones, R. Ecology of the barracudinas (Aulopiformes: Paralepididae), a ubiquitous but understudied mesopelagic predatory fish family, in the Gulf of Mexico. Florida Atlantic University 1–192 (2018).","https://www.proquest.com/docview/2118498337?pq-origsite=gscholar&fromopenview=true",NA,NA,NA,NA,NA,"plankton","schooling",NA,NA,3,0,0,1,"Occurred in large densities","Khoruzhiy, A. A. Features of species composition and abundance of the nekton community in the upper epipelagic layer of the Northwest Pacific in early summer. Russ J Mar Biol 37, 533–548 (2011).","10.1134/S1063074011070030",NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Lestidiops-ringens.html","Harry, R. R. Studies on the Bathypelagic Fishes of the Family Paralepididae. 1. Survey of the Genera. Pacific Science 7, 219–249 (1953).","https://scholarspace.manoa.hawaii.edu/server/api/core/bitstreams/ca377684-7d3c-4a3f-86a5-fec929c5ba79/content",NA,NA,NA,NA
"Actinopterygii","Aulopiformes","Paralepididae","Lestidiops","Lestidiops ringens",NA,"species","juvenile","species level info, but not a lot out there","medium",0,3290,2.6,4.7,3.3,"mesopelagic","bathypelagic","epipelagic",4,0,0,1,1,1,"oceanic",NA,NA,6,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bathypelagic",1,"bimodal vertical distribution",NA,"Okamoto, M., Takeda, K., Sugisaki, H. & Asahida, T. Larval and juvenile development of Lestidiops sphyraenopsis Hubbs, 1916 (Aulopiformes: Paralepididae) in the western North Pacific, with a reexamination of the holotype of Stemonosudis molesta (Marshall, 1955). Ichthyol Res 54, 61–67 (2007).","10.1007/s10228-006-0375-x",NA,NA,NA,NA,0,"mesopelagic",NA,NA,NA,NA,NA,NA,NA,NA,1,"Seasonality recorded for L. affinis","Jones, R. Ecology of the barracudinas (Aulopiformes: Paralepididae), a ubiquitous but understudied mesopelagic predatory fish family, in the Gulf of Mexico. Florida Atlantic University 1–192 (2018).","https://www.proquest.com/docview/2118498337?pq-origsite=gscholar&fromopenview=true",NA,NA,NA,NA,NA,"schooling","schooling",NA,NA,3,0,0,1,"Occurred in large densities (Khoruzhiy). ""It is suggested that u,hen schools of uackerel, barracudinas, herring, or other fishesare encounteredduring forays for food, a number may be eaten, possibly afLer being slashed"" (Scott & Tibbo 1968)","Khoruzhiy, A. A. Features of species composition and abundance of the nekton community in the upper epipelagic layer of the Northwest Pacific in early summer. Russ J Mar Biol 37, 533–548 (2011).","10.1134/S1063074011070030","Scott, W. B. & Tibbo, S. N. Food and Feeding Habits of Swordfish, Xiphias gladius, in the Western North Atlantic. J. Fish. Res. Bd. Can. 25, 903–919 (1968).","10.1139/f68-084",NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Lestidiops-ringens.html","Harry, R. R. Studies on the Bathypelagic Fishes of the Family Paralepididae. 1. Survey of the Genera. Pacific Science 7, 219–249 (1953).","https://scholarspace.manoa.hawaii.edu/server/api/core/bitstreams/ca377684-7d3c-4a3f-86a5-fec929c5ba79/content",NA,NA,NA,NA
"Cephalopoda","Oegopsida","Ommastrephidae","Todarodes","Todarodes pacificus",NA,"species","larva","species level info, but not a lot out there","medium",NA,NA,NA,NA,NA,"epipelagic",NA,NA,3,0,0,1,0,0,"continental shelf","continental slope","oceanic",4,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Diel migration becomes important after the paralarval stage.",NA,"Okutani, T. & Watanabe, T. Stock Assessment by Larval Surveys of the Winter Population of Todarodes pacificus Steenstrup (Cephalopoda: Ommastrephidae), with a Review of Early Works. Biological Oceanography 2, 401–431 (1983).","10.1080/01965581.1983.10749468",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"seasonal peak abundances","Roper, C. F. E., Jorgensen, E. M., Katugin, O. N. & Jereb, P. Family Ommastrephidae. In Cephalopods of the world. An annotated and illustrated catalogue of species known to date. Volume 2. Myopsid and Oegopsid Squids,. FAO Species Catalogue for Fishery Purposes 2, 269–347 (2010).","http://www.fao.org/3/i1920e/i1920e.pdf",NA,NA,NA,NA,"oceanodromous","plankton","schooling",NA,NA,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
